"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.260985833E-1,8.486438298E0,3.310899909E0,2.015418437E0,9.329716216E0
6.361085834E-1,8.362279691E0,3.275740309E0,2.125257799E0,9.229025783E0
6.461195833E-1,8.799971849E0,3.123429404E0,1.133226646E0,9.406355214E0
6.561295834E-1,9.078116296E0,3.033075305E0,-4.083584315E-1,9.580109493E0
6.661395833E-1,8.747181432E0,3.162551663E0,-1.020516887E0,9.357156124E0
6.761505834E-1,8.194659898E0,3.347646444E0,-9.426863533E-1,8.902125876E0
6.861605833E-1,7.511610385E0,3.633567395E0,-4.601734599E-1,8.356964892E0
6.961705834E-1,6.962780199E0,3.961145373E0,1.712053049E-1,8.012508473E0
7.061815833E-1,6.605489010E0,3.890670052E0,6.497203839E-1,7.693629514E0
7.161915834E-1,6.689879535E0,3.427543091E0,9.279484463E-1,7.573878012E0
7.262015833E-1,7.343792372E0,2.495417978E0,9.614225864E-1,7.815544171E0
7.362125834E-1,8.070855047E0,1.041697329E0,1.248143145E0,8.232963976E0
7.462225833E-1,9.147670680E0,-4.243912044E-1,1.809282889E0,9.334532197E0
7.562325834E-1,9.612400948E0,-1.545144570E0,2.867851117E0,1.014939869E1
7.662435833E-1,8.272584572E0,-1.783155922E0,4.314437066E0,9.498929821E0
7.762535834E-1,6.611971818E0,-8.251549798E-1,4.647362323E0,8.123855527E0
7.862635833E-1,4.572716768E0,9.510496259E-4,3.947044812E0,6.040604464E0
7.962745833E-1,3.525157678E0,1.067972012E-2,1.555825971E0,3.853238270E0
8.062845833E-1,4.708593780E0,-1.724876577E0,-1.351057649E0,5.193400751E0
8.162945834E-1,4.564955174E0,-4.333614764E0,-2.725738049E0,6.859204077E0
8.263055834E-1,1.567836737E0,-4.951221655E0,-1.505265098E0,5.407266493E0
8.363155833E-1,-3.737019258E0,-4.069686652E0,1.751772015E0,5.796237364E0
8.463255833E-1,-1.071304983E1,-3.223650388E0,2.991758294E0,1.158067253E1
8.563365833E-1,-1.723820570E1,-3.497248333E0,8.000955677E-1,1.760757322E1
8.663465834E-1,-2.134575892E1,-3.821818503E0,-3.323511769E0,2.193840129E1
8.763565833E-1,-2.384081496E1,-3.595442380E0,-7.335893369E0,2.520172604E1
8.863675834E-1,-2.573701788E1,-2.503994674E0,-9.542443106E0,2.756306041E1
8.963775833E-1,-2.608188198E1,-1.725077868E0,-8.620374620E0,2.752365019E1
9.063875417E-1,-2.336674142E1,-2.659335898E0,-6.432067026E0,2.438130756E1
9.163985417E-1,-1.846712788E1,-4.300877666E0,-4.184087427E0,1.941749078E1
9.264085417E-1,-1.414750199E1,-5.240382257E0,-2.343033253E0,1.526771835E1
9.364185417E-1,-1.161373271E1,-5.207824960E0,-1.795962932E0,1.285401537E1
9.464285417E-1,-1.042881668E1,-4.327519042E0,-2.676728733E0,1.160398704E1
9.564395417E-1,-9.283789768E0,-3.274582268E0,-3.494387875E0,1.044616619E1
9.664495417E-1,-7.566503461E0,-2.625615590E0,-3.174254865E0,8.615203178E0
9.764595417E-1,-6.105225797E0,-1.861165819E0,-2.101545731E0,6.719688587E0
9.864705417E-1,-5.190516032E0,-4.269639793E-1,-1.275612195E0,5.361990432E0
9.964805417E-1,-4.397326611E0,1.071270719E0,-1.298425691E0,4.708504173E0
1.006490542E0,-3.046365441E0,2.318643200E0,-2.239954588E0,4.435520854E0
1.016501542E0,-1.757352598E0,2.176005345E0,-2.664448996E0,3.862975002E0
1.026511542E0,-1.074687247E0,1.525038627E0,-2.500110369E0,3.119494726E0
1.036521542E0,4.734794569E-1,9.807251224E-1,-1.391900742E0,1.767312151E0
1.046532542E0,2.675926788E0,9.770554098E-1,1.013027773E0,3.023482548E0
1.056542542E0,4.425972705E0,9.925031689E-1,3.420149579E0,5.680820369E0
1.066552542E0,6.356405225E0,1.230138106E0,4.972610185E0,8.163576373E0
1.076563542E0,8.414013516E0,1.818582594E0,5.273096259E0,1.009496955E1
1.086573542E0,1.023582348E1,2.419455923E0,4.744607366E0,1.153850720E1
1.096583542E0,1.143851505E1,2.768937863E0,4.400887273E0,1.256481007E1
1.106594542E0,1.211536183E1,3.256477534E0,4.565299867E0,1.335022851E1
1.116604542E0,1.251026407E1,3.743495342E0,4.411680648E0,1.378344625E1
1.126614542E0,1.264573236E1,4.084331881E0,4.434944673E0,1.400946281E1
1.136625542E0,1.237853215E1,4.336529894E0,4.721322292E0,1.394002991E1
1.146635542E0,1.174979040E1,4.461990384E0,5.470119359E0,1.370726590E1
1.156645542E0,1.120489656E1,4.394201274E0,6.099318355E0,1.349297581E1
1.166656542E0,1.080406876E1,4.254523863E0,6.342292385E0,1.323078032E1
1.176666542E0,1.025882760E1,4.044284593E0,6.513622820E0,1.280730509E1
1.186676542E0,9.664347612E0,3.616452595E0,6.565339104E0,1.223037292E1
1.196687542E0,8.862092668E0,3.063736057E0,6.608267022E0,1.147137124E1
1.206697542E0,8.016489390E0,2.707404396E0,6.568792470E0,1.071182408E1
1.216707542E0,7.118688603E0,2.820508258E0,5.771360893E0,9.588514005E0
1.226718542E0,6.727720376E0,2.990706380E0,4.442254277E0,8.598846967E0
1.236728542E0,6.765065957E0,2.768983471E0,2.971169371E0,7.890578832E0
1.246738542E0,6.856233990E0,2.402601177E0,1.637321540E0,7.447231617E0
1.256749542E0,7.020257159E0,2.185524027E0,2.428208327E-1,7.356594852E0
1.266759542E0,7.238822572E0,1.621084114E0,-6.230372000E-1,7.444235440E0
1.276769542E0,7.639911160E0,4.114159405E-1,-9.451442304E-1,7.709137645E0
1.286779542E0,7.968506554E0,-1.235903461E0,-4.779633942E-1,8.077933094E0
1.296790542E0,8.094129889E0,-2.840567424E0,1.299293418E0,8.675939450E0
1.306800542E0,7.764605958E0,-3.729237784E0,2.940602466E0,9.101838440E0
1.316810542E0,5.964556407E0,-4.128802295E0,3.097791995E0,7.887918405E0
1.326821542E0,2.190722494E0,-4.150687546E0,2.008254282E0,5.104954203E0
1.336831542E0,-2.676079985E0,-3.165406273E0,-1.589881325E-1,4.148069212E0
1.346841542E0,-7.890274317E0,-1.413099530E0,-3.290375305E0,8.664862880E0
1.356852542E0,-1.268585245E1,-1.788435227E-1,-6.862296968E0,1.442407560E1
1.366862542E0,-1.639820873E1,-3.995851229E-1,-9.719043052E0,1.906621923E1
1.376872542E0,-1.954622919E1,-1.488014642E0,-1.004140707E1,2.202496581E1
1.386883542E0,-2.403576581E1,-3.206388238E0,-9.754408182E0,2.613708940E1
1.396893542E0,-2.786495063E1,-5.336625087E0,-9.267944398E0,2.984677259E1
1.406903542E0,-2.842150499E1,-5.955180981E0,-8.293999414E0,3.019994292E1
1.416914542E0,-2.643226117E1,-6.080991427E0,-8.223009539E0,2.834185550E1
1.426924542E0,-2.361467974E1,-5.811561670E0,-9.449881682E0,2.609075722E1
1.436934542E0,-2.069709455E1,-4.951527464E0,-1.179561737E1,2.433154200E1
1.446945542E0,-1.841073265E1,-4.142848769E0,-1.373322443E1,2.333923148E1
1.456955542E0,-1.648301558E1,-3.493763393E0,-1.430243099E1,2.210103431E1
1.466965542E0,-1.412727764E1,-3.419128363E0,-1.267057016E1,1.928247289E1
