x-g,y-g,z-g,label
0.806709061,0.3831849986,-2.606793403,walking
0.8626305158500001,0.02072691765000001,-1.85252071,walking
0.9143568372333334,-0.20205735863333332,-1.4017153911333333,walking
0.8444435556250001,-0.451439546975,-1.130316925375,walking
0.8000549296199999,-0.53295265678,-1.1010314089200002,walking
0.7762046973166666,-0.5178782424666667,-1.2218268736000002,walking
0.7729324736142857,-0.4400918555542857,-1.3203069743714286,walking
0.8046115734125,-0.3191409572475,-1.334797711325,walking
0.8497147474777778,-0.19257018627555555,-1.3377310645111111,walking
0.8701200098299999,-0.085349672658,-1.33348840276,walking
0.8309522949090908,0.000511843983636361,-1.2853351041181817,walking
0.7805782319416666,0.051837077276666664,-1.185518295695,walking
0.6482680255538462,0.07872403290153845,-0.9700249651030769,walking
0.48030260422857146,0.0782964102792857,-0.7130887481671427,walking
0.35443019501333334,0.03022953968066666,-0.450981631956,walking
0.2265338521375,-0.05123971723687501,-0.18451027858375,walking
0.06920016354117645,-0.13508615951705882,-0.03127348890235293,walking
-0.030680283600000018,-0.19948997621055556,-0.009162197057777769,walking
0.030332296642105246,-0.2497113917257895,0.015768740450526324,walking
0.06944284879499998,-0.2567249707145,0.015224161556800009,walking
0.07844785673809522,-0.23700405047095238,-0.013116501945904751,walking
0.07478203774681817,-0.21070231638136364,-0.06329042163018181,walking
0.04234309207521738,-0.17656099850826087,-0.11264737216800001,walking
-0.03892337051125001,-0.12809088463708335,-0.11944073299016666,walking
-0.1107676622908,-0.0637343641316,-0.07680701331456001,walking
-0.1845326734108,-0.0020631023556000015,0.13973025760544,walking
-0.29063504411880003,0.0759925020564,0.32016504152544,walking
-0.40850558535880005,0.1260518016444,0.42269631882144,walking
-0.47827289023080005,0.1709054011548,0.43922852585544,walking
-0.5184235274108001,0.19877482139879998,0.46375090629944005,walking
-0.5483902620456,0.2210017837868,0.50407770253544,walking
-0.5833941800096001,0.23346137588599997,0.52856277773544,walking
-0.6407014776296001,0.22080169791800003,0.50513216601544,walking
-0.7370312623495999,0.18297816485800003,0.44392143093544,walking
-0.8492964463096,0.09791064962199998,0.37391084681543996,walking
-0.9154684093776001,-0.03986254487400001,0.33242712048344,walking
-0.9245892647268,-0.21523045917400002,0.25198561820503995,walking
-0.7405688570428,-0.42731240907,0.10489706076503999,walking
-0.5948486942028,-0.6595305909175999,0.08785904616503998,walking
-0.5168758746828,-1.0171967500096,0.010834025205039986,walking
-0.4313067209508,-1.2678299540096,-0.08418491315496002,walking
-0.2216541254708,-1.3625960353696,-0.21533438175896003,walking
-0.037009235190799995,-1.4561908492496003,-0.38049418017096004,walking
-0.021227456910799997,-1.6547065922496,-0.58045576415496,walking
0.02634419446119999,-2.0071751379496,-0.7842034904580001,walking
0.1535030348372,-2.4559961965256,-0.9706604153380001,walking
0.31742492508,-2.9058616029056,-1.107302828498,walking
0.489644704308,-3.4438996298936,-1.0566058783468,walking
0.723444557988,-4.1019018932696,-0.9861325221908,walking
0.9326053383479999,-4.6974018707896,-0.9920676331907999,walking
1.0132653510799998,-5.1786052657096,-1.0518561149108,walking
0.9961582575200001,-5.636048803869601,-1.0921173755508,walking
0.9167809133999999,-6.0533153046496,-1.0431859570708,walking
0.7318190338399999,-6.38061680852,-0.8940687432208,walking
0.4049229174359999,-6.676253622364,-0.7139154442608,walking
-0.09463934896120002,-6.858724266436,-0.5269973845368,walking
-0.7557813506532001,-6.819539191691999,-0.4313186229768,walking
-1.5188490275132,-6.591224049680001,-0.3947789279768001,walking
-2.3350058907932003,-6.15365243748,-0.3858844709368,walking
-3.1946943040732005,-5.532143524239999,-0.41465791749680003,walking
-4.1108785032332005,-4.77027119336,-0.5477929368168,walking
-5.007404100256,-4.011140891199999,-0.7186711484568,walking
-5.910269184296001,-3.3271670033199996,-0.9042652815768,walking
-6.491567871416001,-2.79789795208,-1.3557856838167999,walking
-6.644190982215999,-2.438886980164,-2.0441051518568,walking
-6.489093598748,-2.357759529324,-2.9835938499767996,walking
-6.410798270188,-2.295976644204,-3.6489917884128,walking
-6.398848970427999,-2.1932069408439996,-4.0650783209728,walking
-6.410282382027999,-1.9100419573199998,-4.1891457822928,walking
-6.526464147972002,-1.4073699955999999,-4.0051919919448,walking
-6.723024523572,-0.80373296832,-3.6495970335847994,walking
-6.846285513532,-0.2604956906799998,-3.2636633991847996,walking
-7.094210076732,0.4379786136000002,-3.185512344816,walking
-7.524288552052,1.3252107690800004,-3.2481280722456,walking
-7.7759866509719995,1.86116970152068,-3.2556350609896,walking
-7.889023784344,2.20301309624068,-3.1247886418696,walking
-7.927166739104,2.610621224700681,-2.9664916736695996,walking
-8.039552399144,3.2885478284606804,-2.7823360491496,walking
-8.135638805184,3.90736137406068,-2.6430143716296,walking
-7.989360578264001,4.319407574260681,-2.7517369615095997,walking
-7.51292144776,4.48530029776468,-2.9741230385496,walking
-6.60535959948,4.17771142432468,-3.2721461712695996,walking
-5.38320877828,3.5149444754446804,-3.5050592245096,walking
-4.15156282744,2.68945346764468,-3.4780284587096,walking
-2.8639308625199997,1.7076291036446802,-3.3208940807175997,walking
-1.5369267880000002,0.6745528419246801,-3.1413129434736,walking
-0.31558737331999986,-0.21177100675531974,-2.8643178717375997,walking
0.6950485376400002,-0.8679862674353198,-2.5320592680175995,walking
1.3526678082400003,-1.2185862067553197,-2.0930907561376,walking
1.55030545148,-1.0909599545513198,-1.3892017666576002,walking
1.429261562,-0.7299331433513196,-0.4486389350176001,walking
1.3167187990000002,-0.5345403865513199,0.2630392913864,walking
1.3383558358000003,-0.5984047283913198,0.8144763035424001,walking
1.39638463308,-0.7069258933953197,1.1353823041864,walking
1.654934031544,-1.0524987241153199,1.0363326578784,walking
1.972206291744,-1.6783547029953199,0.7292175725984,walking
2.255942992624,-2.4386224758353197,0.37574007811840004,walking
2.643501170624,-3.334219143315319,0.21679540211840004,walking
3.110571471064,-4.319083567995319,0.17759803066800003,walking
3.3515929751840003,-5.030492556435999,0.14941614691440003,walking
3.5677907567440004,-5.6317394875560005,-0.10500053308559996,walking
3.8807807968240002,-6.380945182135999,-0.44644161016559997,walking
4.297123788384,-7.447658955055999,-0.6140933281655999,walking
4.66164583122,-8.494738058616,-0.6442483548456,walking
4.652794456500001,-9.257854641776,-0.3995402280055999,walking
4.1467642983960005,-9.74357830876,0.02820551235440007,walking
3.031609267316,-9.764580642,0.6818108097144001,walking
1.4334606813160002,-9.310092543784,1.3869501912744002,walking
-0.247448085124,-8.577167169944,1.8219028119944003,walking
-1.9234186208439998,-7.644648586744,1.9792032158424002,walking
-3.5185383957639997,-6.722198885424,2.0404895203144005,walking
-4.897981844044,-5.902972537943999,1.9929704383184,walking
-6.032054067803999,-5.175403190063999,1.7658790366784,walking
-6.890774614803999,-4.552895443583999,1.3382978135584003,walking
-7.411764219004,-4.118551202263999,0.8341259940784,walking
-7.777527555564001,-3.7767876454639997,0.37718777231840006,walking
-8.023797099444,-3.542391621384,0.001871351314400087,walking
-8.151818775439999,-3.3829626322639994,-0.5116912804415998,walking
-8.19176428648,-3.242961905904,-1.0168861284055999,walking
-8.3300326466,-2.703690560824,-1.1101142984855998,walking
-8.48966656896,-1.990880637984,-1.1634537691256,walking
-8.500250169600001,-1.2173678341040002,-1.2622531428855999,walking
-8.34613587832,-0.546403334584,-1.1515790213536,walking
-7.939074616720001,-0.05966150394399996,-1.0054661069135997,walking
-7.5318090064800005,0.602109722376,-1.002364889912,walking
-7.269205242319999,1.3216857041760002,-0.9137264625039998,walking
-7.19677779344,2.154415301696,-0.5868748667839999,walking
-7.21075256868,2.857203728456,-0.5608110667439999,walking
-7.2684620377839995,3.6440223803960006,-0.6837541552639999,walking
-7.277444647424001,4.354239349756,-0.994748610852,walking
-6.9380385942639995,4.810549229916,-1.6353436662919998,walking
-6.272073733024,5.0387958542360005,-2.2491242560919997,walking
-5.396927772663999,4.93921362598,-2.786742803692,walking
-4.317942939583999,4.4221597357,-3.3137271840119995,walking
-3.184021082864,3.7278550693800003,-3.727308687652,walking
-2.1857351231439996,3.07403609134,-3.9910286385680003,walking
-1.4483455403839998,2.27874347342,-3.9311426779239995,walking
-0.9210934511039998,1.31456034622,-3.675287910324,walking
-0.41227573834399966,0.4480977346200001,-3.381667339204,walking
0.019333233820000326,-0.40258719445999985,-2.9435353123059995,walking
0.32103496685600036,-1.1389787743,-2.4932529293459997,walking
0.5650209157760002,-1.6854372362199999,-2.105143335514,walking
0.6888722874120004,-1.8899773654599996,-1.583128188082,walking
0.7268247164920004,-1.977324692556,-1.0814989488339999,walking
0.7918884392520004,-2.2332817922759998,-0.8846573280019999,walking
0.9012471126520003,-2.541047924076,-0.759309957922,walking
0.7922305013320002,-2.740809673636,-0.6127004043619999,walking
0.5505545766520002,-2.7492616484359997,-0.728359019934,walking
