x-g,y-g,z-g,label
-1.714127348,1.120543451,-0.4872549123,walking
-1.4400632340000001,0.9379790525,0.08968137769999998,walking
-1.2091667744666668,0.9259428514,0.8668226284666667,walking
-1.017064324925,0.842488758325,1.50199299585,walking
-0.89452716476,0.6925393102640001,1.75634675968,walking
-0.731259562375,0.45826812032,1.7407215570666665,walking
-0.5659101952785714,0.17377206556,1.6846859910571428,walking
-0.43408135625625,-0.03275756376,1.62341152505,walking
-0.2991558318277778,-0.15235219234222222,1.646783828711111,walking
-0.229679420105,-0.218381576248,1.6972341576399999,walking
-0.07858386727727273,-0.40201021568,1.6680247374,walking
0.09696407274583334,-0.7062969704566667,1.5563609429166665,walking
0.23527162768846155,-1.0183564304215384,1.3585341235384616,walking
0.2919171252821429,-1.2811678428914288,1.2029027779714287,walking
0.31639022733666666,-1.5116074164320001,1.1356236927999999,walking
0.358694484178125,-1.7349321435925,1.08872286663125,walking
0.42472956916764704,-1.9098138960282351,0.9863684250411765,walking
0.5323012445472223,-2.0188003530266667,0.8388036480944445,walking
0.5615947810973685,-2.1387760763936843,0.6758581457210526,walking
0.5199514386175,-2.236869363174,0.540276528285,walking
0.5050752139357142,-2.3376901711657143,0.4328627757952381,walking
0.5359635476204545,-2.469796090385455,0.36255933085,walking
0.5822443415499999,-2.5771301728469567,0.3055810957434783,walking
0.6017311582770833,-2.6502379228533335,0.2384470667541667,walking
0.602790607726,-2.7057332268192,0.147655749124,walking
0.650435580262,-2.9022460060992,0.03958222353600002,walking
0.5988222778619999,-3.0333802017791998,-0.20512969229199998,walking
0.524360839958,-3.0855549538231997,-0.590641110932,walking
0.44260932749000004,-3.10905163908776,-0.911533043212,walking
0.40327902541399996,-3.08728594015256,-1.036184442556,walking
0.34502680607200004,-2.92243305037656,-1.078753833096,walking
0.23255114574000005,-2.6243828567765597,-1.044778785376,walking
0.13787909930400002,-2.16771751289656,-0.9212313169359999,walking
0.024720121639999988,-1.6317222456565599,-0.7677003674559999,walking
-0.010794766956000002,-1.02659684480056,-0.613829811696,walking
-0.029301602116,-0.2874344564005601,-0.431898818856,walking
0.058869270204,0.59969401611944,-0.15312841552,walking
0.069324413364,1.4576241833194399,-0.021055344159999993,walking
0.118768691124,2.1631227479194397,0.131117764936,walking
0.15924802952,2.82596877455944,0.142228199732,walking
0.126387531244,3.4724931169994395,0.05368809328799999,walking
0.054689826595999996,4.08311761359944,0.03223499234399999,walking
-0.0422827717384,4.60787832119944,0.02365888114399999,walking
0.024505938101600008,5.09826476827944,0.046341405943999964,walking
0.01466823750160001,5.451591965879439,0.10667804658399996,walking
-0.0664657037504,5.82352933063944,0.22151654046399993,walking
-0.1712915278704,6.1887467945194405,0.35701108670399995,walking
-0.2788409090304,6.35128951954344,0.458705066128,walking
-0.3728473844704,6.32919955742344,0.49507457497599994,walking
-0.4283749942904,6.201063509903439,0.488610606696,walking
-0.41263109717439994,6.00050721730344,0.47573679201599994,walking
-0.3111390937696,5.72251327746344,0.5068968147359999,walking
-0.20295104462159996,5.35747894837944,0.6039895733759999,walking
-0.08319153113759999,4.96855481404,0.6364724818559999,walking
-0.00423076749759999,4.555422832664,0.5776526849599999,walking
0.04706653965880001,4.014078486063999,0.522481164724,walking
0.0928248144988,3.316868677384,0.43727674130879995,walking
0.08019112153880002,2.4191940730640002,0.31443404946879994,walking
0.013406715258799995,1.4272625862639998,-0.012508125451200041,walking
-0.046120922161200006,0.36389566586399996,-0.4258047410112,walking
-0.24338023884119997,-0.8207576161360001,-0.7498039421312,walking
-0.5085652564012,-2.062364509336,-1.1004079276912002,walking
-0.6654127583212001,-3.2040219049360004,-1.2478263850512001,walking
-0.8186367874812,-4.192361704536,-1.4502261878112,walking
-0.9425102966412001,-5.128870381335999,-1.5596911168232,walking
-1.0371814893972,-6.057940838136,-1.5089881323672,walking
-1.1749966317892,-6.988162681735999,-1.4385491636872,walking
