x-g,y-g,z-g,label
-0.6423455831,0.2675466612,-0.4514524108,walking
-0.5118654044,0.175648457855,-0.43880254445,jumping
-0.36252980679333335,0.08251312987,-0.3907399910666667,jumping
-0.26269413002,0.02050183642749999,-0.23144522085,jumping
-0.100675312576,-0.041453689178000006,-0.06894802808,jumping
0.14363105402,-0.07995621553166667,0.006935577399999994,jumping
0.3321556794457143,-0.10127049647,-0.030018519242857145,jumping
0.3973864237025,-0.12761089519875002,-0.10444917865,jumping
0.40759345328,-0.17164427645444447,-0.12390587806666667,jumping
0.40925276314200004,-0.242511237279,-0.13845200944,jumping
0.4359806782472727,-0.3334919314354546,-0.18047957360909092,jumping
0.48582843531000003,-0.4099896949825,-0.228622964775,jumping
0.5371269052861538,-0.46276562052230774,-0.2958510756384615,jumping
0.6169624649800001,-0.46931199489928577,-0.39246561580714284,jumping
0.6970901981813333,-0.41909633136600005,-0.4683004610866667,jumping
0.7773701174200001,-0.35298365012437505,-0.44999345745,jumping
0.8689101073364707,-0.3222094212111765,-0.385864089682353,jumping
0.9363215048177778,-0.3357012058716667,-0.3164491021888889,jumping
0.9715669363010527,-0.37728174972052636,-0.27865229329999996,jumping
0.975275495536,-0.44992902108450006,-0.28183903968,jumping
0.9813345171771429,-0.539767718842381,-0.3374829383619048,jumping
0.9872371033963637,-0.6362432893495454,-0.42803867098181814,jumping
0.9196492993052174,-0.724329654377826,-0.618669736678261,jumping
0.7246569810841667,-0.8118708063204166,-0.8868345534416667,jumping
0.5049745222008001,-0.9253747417075999,-1.0469808468639998,jumping
0.32327686832479996,-1.0915884773556,-1.151137229112,jumping
0.06893559403280004,-1.262674569176,-1.169828906444,jumping
-0.21522577842399998,-1.427162013812,-1.135824821428,jumping
-0.48802680607599996,-1.5625400016559998,-1.09882555866,jumping
-0.733123585644,-1.688026652392,-1.0380377410200001,jumping
-0.9750049813239999,-1.8525549749399999,-0.9965022083720001,jumping
-1.205219462724,-2.1430861754960002,-0.9499928469600001,jumping
-1.206096825736,-2.617880121644,-0.84199856286,jumping
-0.9986786501320001,-3.045206678184,-0.6534237998440001,jumping
-0.8842056627680001,-3.113364300116,-0.5021876719720001,jumping
-0.8031643998599999,-3.087353148392,-0.37064730532000006,jumping
-0.69614311582,-3.1364348110719997,-0.22270556893600005,jumping
-0.6518554917,-3.2263730189520006,-0.001621666816000058,jumping
-0.67847751958,-3.4159546958799996,0.294425574784,jumping
-0.6770900337800001,-3.612023940444,0.5342182748640001,jumping
-0.5163651905400001,-3.684389525744,0.61903777462,jumping
-0.22180802414000006,-3.7355012305999997,0.46173880919599997,jumping
0.34255133177999997,-3.639488777236,0.183467781468,jumping
0.60722762406,-3.4552389715959997,0.04796239447999994,jumping
0.572368027056,-3.335315215676,0.04163371909199997,jumping
0.5793212464559999,-3.302245088876,0.16324925577199995,jumping
0.665175235616,-3.1627008663280005,0.30126401041199996,jumping
0.857595016524,-2.916846778808,0.34952211033199987,jumping
0.9352283466839999,-2.7472472596880007,0.3414609283319999,jumping
0.8937986954039999,-2.566862715012,0.2920154460919999,jumping
0.884956278604,-2.3870823631639997,0.3518605990119999,jumping
0.995340460084,-2.2011326608479997,0.4086442199879999,jumping
1.078275121564,-2.00360455938,0.3421065077439999,jumping
1.051586230764,-1.8298167498559998,0.21428359030399996,jumping
0.9997206093239999,-1.6452561003760002,0.09146184319599993,jumping
0.9648911547239999,-1.4349125393879998,0.08744742559599991,jumping
