x-g,y-g,z-g,label
0.0,0.0,0.0,jumping
0.039695620535,-0.00818705559,0.0045132637025,jumping
0.07992116609,-0.040430545793333335,-0.016956011455,jumping
0.1129282116675,-0.07329452037,-0.04431962966625,jumping
0.125186729414,-0.098687934876,-0.06322498321299999,jumping
0.09053289888833332,-0.095347245535,-0.1098368167775,jumping
0.03461868420428572,-0.07171739850857142,-0.14524562018071427,jumping
-0.021197617071249994,-0.0355529189075,-0.161306023595625,jumping
-0.055927011718888885,-0.001591735417777777,-0.151096132065,jumping
-0.06636080743699999,0.016824626924,-0.1231977462785,jumping
-0.055010123702727266,0.01582418788690909,-0.09357729825318181,jumping
-0.02753388883583333,-0.0033903519286666664,-0.07494481404874999,jumping
0.016109411513076925,-0.027405995588,-0.07934188842961538,jumping
0.049471378305,-0.06543959890314285,-0.09127092361321429,jumping
0.08507259684466666,-0.10872481664293332,-0.11095949808566667,jumping
0.133383192098125,-0.15529942512775,-0.1269250512115625,jumping
0.18561020315117646,-0.19723530376729412,-0.1502874318285294,jumping
0.22924876210388886,-0.2287215126913333,-0.1811833646547222,jumping
0.2627045229615789,-0.2523596412286316,-0.213395093615,jumping
0.2865505873935,-0.2671780109422,-0.23950357436925002,jumping
0.2986707516890476,-0.26907902672114287,-0.2506893248754762,jumping
0.29578049072590906,-0.2532222704447273,-0.24261938441613637,jumping
0.2805406787934782,-0.2252684883427826,-0.22445222605456522,jumping
0.25947148102708334,-0.19404695431183336,-0.20142102241062498,jumping
0.23784862993399997,-0.16713266372336,-0.1780226898142,jumping
0.229533696158,-0.15246248244736,-0.1631182098342,jumping
0.22120017526719998,-0.14171102523216,-0.1542313766424,jumping
0.2162646627256,-0.13401817321376,-0.1491432571356,jumping
0.21345922945360002,-0.12888193130056,-0.1474573516796,jumping
0.21325134752559996,-0.12560741424056002,-0.1488476753196,jumping
0.2216752958152,-0.12830831527136,-0.1433468818636,jumping
0.23869523523919997,-0.13587591170535998,-0.1391688728276,jumping
0.2584391736852,-0.14835721969016,-0.1384813880876,jumping
0.27449531077079997,-0.16111911772936,-0.1446382141068,jumping
0.283253216732,-0.17017305373536,-0.1575112914988,jumping
0.28245988367839997,-0.1715742683348,-0.17140251159079997,jumping
0.27338613986,-0.16321180343068,-0.1798159027036,jumping
0.2522441911612,-0.15120079039908,-0.17793310164800002,jumping
0.23330068110724,-0.12979982375308,-0.1715533447224,jumping
0.21060667514284004,-0.10267644881388001,-0.15784507751079999,jumping
0.17749950408564,-0.07223152159828,-0.1412904739336,jumping
0.13892923355283998,-0.04399446486628,-0.11567365645759999,jumping
0.10514352321683999,-0.02219532011828,-0.0833134651136,jumping
0.07840225696483999,-0.005246944414280002,-0.049847278590399995,jumping
0.05799318313284,0.005984363569719999,-0.018343276973199995,jumping
0.04520135878884,0.00904468537772,0.0025227737460000042,jumping
0.04232828139684,-0.0023151969766800006,0.009716873172800004,jumping
0.04844526290324,-0.02308763502868,0.006422538760000005,jumping
0.058115339273639995,-0.04640356062668,-0.009617710111599995,jumping
0.06741290091923999,-0.06372562407428001,-0.030226554867599998,jumping
0.07064372061924,-0.07263263701428001,-0.0515068435636,jumping
0.06806437491924,-0.07551998137428,-0.06768634795959999,jumping
0.053533678048839996,-0.06819099425267999,-0.0757448005676,jumping
0.029759483332839995,-0.05166383742187999,-0.07306957244880001,jumping
-0.00038441658316000103,-0.027377414689880003,-0.060223674772799995,jumping
-0.032038125995160004,0.001873741162119993,-0.044847831724799996,jumping
-0.06424249649515999,0.029984264386119994,-0.0240059661848,jumping
-0.09115894318116,0.04755187989491999,0.00043558121120000235,jumping
-0.11094777107876,0.052024974835319995,0.024033699039200003,jumping
-0.12006795883996,0.04971714020932,0.045151672367199996,jumping
-0.12095660210476,0.04542825700012,0.06604846954719999,jumping
-0.12090475083195999,0.04106571198799999,0.08319679260799999,jumping
-0.12223001480875999,0.039053516400799994,0.0977958870004,jumping
-0.1260034179764,0.037931194318399995,0.11223186493479999,jumping
-0.1303642177656,0.03909133912448,0.12406017303919999,jumping
-0.13553236008439998,0.04334178925888,0.12833927155,jumping
-0.141625337608,0.05244401932967999,0.1246033477812,jumping
-0.151394109732,0.06579130173768,0.11716173172319999,jumping
-0.16446360588800002,0.08129665375767998,0.1122123146088,jumping
-0.18133099556399998,0.09832664490568,0.1069247627288,jumping
-0.19823188781999998,0.11467185974567999,0.1008691597016,jumping
-0.215235681536,0.13335409164967998,0.0908974075336,jumping
-0.2306195068376,0.14989700318168,0.08219476699839999,jumping
-0.24516151428400001,0.16694517136367998,0.08021547317399999,jumping
-0.2600994682336,0.18238508225128,0.0826353836032,jumping
-0.2769195461296,0.19798101425528003,0.08558395385479999,jumping
-0.29526461601759996,0.21629663467528,0.0895110321024,jumping
-0.3097552871736,0.23438970565928002,0.09300085067720001,jumping
-0.31656578064159996,0.24869525909528,0.0957201385496,jumping
-0.3144690513656,0.27375301361928,0.09365993499719999,jumping
-0.32807046889360003,0.29912908555128,0.0966351318332,jumping
-0.35482513426159995,0.32555334093528004,0.0972407531692,jumping
-0.39222196578159996,0.36001581195927995,0.09979282378519999,jumping
-0.43593625069360004,0.40362548831808,0.1147781753492,jumping
-0.45805266380959997,0.44654405597808,0.14589099882120002,jumping
-0.5015391349968,0.48140642170208,0.1759267425332,jumping
-0.5498976230792,0.51215568546608,0.2348106765372,jumping
-0.5977271366316,0.53978559498168,0.2805122756492,jumping
-0.640334701554,0.5618998337220801,0.3081193542012,jumping
-0.6722789859924001,0.5756073570688001,0.3225000762492,jumping
-0.6973122978364,0.5824356651748,0.3355141067052,jumping
-0.7160943985120001,0.5811732864824001,0.35033226008599994,jumping
-0.7295997810520001,0.5729973412004,0.3644005775,jumping
-0.740296249404,0.5583337402764,0.36932859416279995,jumping
-0.7448318386239999,0.5392385292484,0.36750741954160004,jumping
-0.742501058596,0.5142778969244,0.3542768859416,jumping
-0.7313544845756,0.4802738380844,0.33287284846560006,jumping
-0.7104048776796,0.4445852661524,0.3092558097416,jumping
-0.6792287397555999,0.4090982628244,0.29274902339760006,jumping
-0.6578195667435999,0.3639178848644,0.2703482818204,jumping
-0.6377788400808,0.3075748825484,0.24208194728480004,jumping
-0.6084068393852,0.24390340809239996,0.21244892116119998,jumping
-0.5737017774732001,0.17659764294039998,0.18060176845040002,jumping
-0.5415832519692,0.10522361760440001,0.14353813167120003,jumping
-0.518058390632,0.013916683244399994,0.1002941894116,jumping
-0.4800080585772,-0.08764054295560002,0.045369281735599995,jumping
-0.42775417808120003,-0.18407208439560002,-0.013153724712399999,jumping
-0.36353944304200003,-0.2809128284356,-0.09408811572440001,jumping
-0.281222302922,-0.37647452351560007,-0.1793894958644,jumping
-0.23081490040600003,-0.4771542071836001,-0.27434045790440004,jumping
-0.249426336286,-0.5591565608396,-0.3622677612244,jumping
-0.20644992828199998,-0.6257802581396,-0.4896330642644,jumping
-0.115860056882,-0.6841431617356001,-0.6387783050244,jumping
-0.03464953423400001,-0.7402150153756001,-0.7892590903963999,jumping
0.008025376785999993,-0.8153293609076,-0.9190842818924,jumping
0.027500236021999993,-0.8979754065876,-1.0195753478724001,jumping
0.046880252346799996,-0.9788784884980001,-1.0988738059724,jumping
0.0708630895468,-1.0545509623959999,-1.1545970725644,jumping
0.0733051299908,-1.14073754304,-1.2002185058400001,jumping
0.0786098694668,-1.231256017604,-1.2479248237279998,jumping
0.08416976927464001,-1.331602229996,-1.29762428282,jumping
0.09240784643824,-1.46090638152,-1.347668724052,jumping
0.09563710926623999,-1.619465074464,-1.384809532176,jumping
0.06138159035424,-1.7477535819360002,-1.3985332870600002,jumping
0.01709333657024,-1.783249730992,-1.3362388610959999,jumping
-0.018997089876560003,-1.7575634478799997,-1.186766891496,jumping
-0.04750182391616001,-1.726181526112,-0.9867895126320001,jumping
-0.07153553725615999,-1.7033846663719998,-0.767051887524,jumping
-0.10182530642816001,-1.667062549528,-0.57751266482,jumping
-0.12486411811336001,-1.6136261271840002,-0.434383888268,jumping
-0.15591495753616,-1.5908088874039998,-0.35047811511199994,jumping
-0.16828159572016002,-1.5971682214040002,-0.31633098604399995,jumping
