"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.157957916E-1,-2.937635297E0,-3.829805507E0,-3.748009685E-1,4.841238181E0
6.258047917E-1,-3.809398432E0,-3.648816641E0,1.118654215E-1,5.276162732E0
6.358127916E-1,-4.942053806E0,-3.400270800E0,1.167934549E0,6.111448964E0
6.458217916E-1,-5.707430946E0,-3.253489899E0,1.834332946E0,6.820904770E0
6.558297917E-1,-6.294293761E0,-3.294406960E0,1.705231687E0,7.306097883E0
6.658387916E-1,-6.509378911E0,-3.356281027E0,9.727223307E-1,7.388019009E0
6.758467916E-1,-6.119986508E0,-3.604922470E0,3.738274071E-1,7.112625944E0
6.858547917E-1,-6.058737509E0,-3.312769849E0,2.387312901E-1,6.909394829E0
6.958637916E-1,-5.564191704E0,-2.727102204E0,6.152180108E-1,6.227022479E0
7.058718749E-1,-5.195619482E0,-2.209560469E0,1.367113226E0,5.809097851E0
7.158808750E-1,-4.797559751E0,-1.541969532E0,2.109635500E0,5.463040504E0
7.258888750E-1,-4.520106445E0,-1.317795178E0,2.817459227E0,5.486895561E0
7.358968749E-1,-4.276399174E0,-1.394519418E0,3.354091537E0,5.610900493E0
7.459058750E-1,-4.561324053E0,-1.304991822E0,3.681883523E0,6.005409815E0
7.559138749E-1,-4.949015501E0,-8.908072248E-1,3.217054437E0,5.969567085E0
7.659228749E-1,-4.790039647E0,-9.530012803E-1,2.453920873E0,5.465749621E0
7.759308750E-1,-4.324565029E0,-1.486383415E0,1.482955631E0,4.807323137E0
7.859398749E-1,-3.748652294E0,-2.086688687E0,9.316748768E-1,4.390294042E0
7.959478750E-1,-3.572183910E0,-2.173561062E0,8.910419905E-1,4.275373833E0
8.059558750E-1,-4.050094387E0,-1.655307575E0,8.833610880E-1,4.463589869E0
8.159648749E-1,-4.214105862E0,-1.002672062E0,9.771679688E-1,4.440596438E0
8.259728750E-1,-4.023933359E0,-7.193431807E-1,1.454286733E0,4.338714578E0
8.359818750E-1,-3.664632483E0,-7.376057893E-1,3.112318525E0,4.864166952E0
8.459898749E-1,-3.602623930E0,-5.559678823E-2,3.327383795E0,4.904434025E0
8.559988750E-1,-2.991195792E0,4.909494755E-1,3.168754681E0,4.385121422E0
8.660068749E-1,-2.580131269E0,7.036372671E-1,2.833520944E0,3.896283320E0
8.760148750E-1,-2.295095294E0,1.059286558E0,2.757362130E0,3.740667899E0
8.860238750E-1,-1.968064615E0,1.348189589E0,2.659121890E0,3.572369343E0
8.960318749E-1,-1.673558489E0,1.582134056E0,2.537558277E0,3.426827716E0
9.060408750E-1,-1.597631224E0,1.701806096E0,2.506928222E0,3.425384450E0
9.160488750E-1,-1.540949485E0,2.079442379E0,2.714582731E0,3.750675316E0
9.260578749E-1,-1.241737520E0,2.491637169E0,2.943372585E0,4.051371375E0
9.360658750E-1,-9.902101833E-1,2.776272025E0,3.154161201E0,4.317051707E0
9.460738749E-1,-8.172524679E-1,3.008907008E0,3.390332580E0,4.606058834E0
9.560828750E-1,-7.124727023E-1,3.296304674E0,3.311479368E0,4.726429674E0
9.660908750E-1,-7.628458804E-1,3.490315289E0,3.025421884E0,4.681603596E0
9.760998749E-1,-8.842603898E-1,3.652441915E0,2.665220536E0,4.607130222E0
9.861078750E-1,-9.357205653E-1,3.879648051E0,2.408208511E0,4.661191930E0
9.961168750E-1,-1.099422138E0,4.033608162E0,2.274764525E0,4.759545933E0
1.006124875E0,-1.316557907E0,4.258270467E0,2.310620674E0,5.020474080E0
1.016132875E0,-1.557742689E0,4.562832634E0,2.249210000E0,5.320239615E0
1.026141875E0,-1.796794406E0,4.856087456E0,2.173222947E0,5.615421044E0
1.036149875E0,-1.840212321E0,5.072735567E0,2.121346450E0,5.798201297E0
1.046158875E0,-1.960404763E0,5.265263913E0,2.203361397E0,6.034980725E0
1.056166875E0,-1.955474390E0,5.344879602E0,2.277942048E0,6.130304888E0
1.066174875E0,-1.900939164E0,5.408761602E0,2.347116948E0,6.194935814E0
1.076183875E0,-1.945869169E0,5.449721932E0,2.426981581E0,6.275039088E0
1.086191875E0,-2.140473862E0,5.389618987E0,2.401399867E0,6.276650580E0
1.096200875E0,-2.305694541E0,5.201598260E0,2.431624417E0,6.187539824E0
1.106208875E0,-2.410159727E0,5.097084543E0,2.467736675E0,6.154580817E0
1.116217875E0,-2.757848618E0,5.128418017E0,2.363176910E0,6.284186938E0
1.126225875E0,-3.289914837E0,5.223434102E0,2.169286455E0,6.543210770E0
1.136233875E0,-3.853202264E0,5.138455932E0,1.977536666E0,6.720234246E0
1.146242875E0,-4.160866964E0,4.886763704E0,1.780264474E0,6.660526630E0
1.156250875E0,-4.435140554E0,4.723186092E0,1.709337748E0,6.700805484E0
1.166259875E0,-4.865598537E0,4.657344105E0,1.944644908E0,7.010459832E0
1.176267875E0,-4.873701024E0,4.447851816E0,1.884585964E0,6.862070512E0
1.186275875E0,-5.102915386E0,3.887816611E0,1.629731415E0,6.618979372E0
1.196284875E0,-5.973368161E0,3.317698467E0,1.399752237E0,6.974780041E0
1.206292875E0,-6.353916650E0,3.099481548E0,1.467004427E0,7.220190070E0
1.216301875E0,-6.232918462E0,2.688479006E0,1.585774387E0,6.970787066E0
1.226309875E0,-6.702409533E0,2.243545656E0,1.471649309E0,7.219525078E0
1.236318875E0,-7.097137520E0,1.953051889E0,1.466110972E0,7.505548218E0
1.246326875E0,-6.932127925E0,1.914128729E0,1.575733256E0,7.362147897E0
1.256334875E0,-6.640694511E0,2.184107539E0,1.702095387E0,7.194878598E0
1.266343875E0,-6.258041609E0,2.703346136E0,1.708798488E0,7.027884275E0
1.276351875E0,-5.762261456E0,3.106360797E0,1.681131803E0,6.758649172E0
1.286360875E0,-5.217623139E0,3.208592931E0,1.613124007E0,6.334100479E0
1.296368875E0,-4.716209779E0,2.938271474E0,1.470697528E0,5.747958346E0
1.306377875E0,-4.324837509E0,2.367269230E0,1.369235473E0,5.116931587E0
1.316385875E0,-4.063295646E0,1.608639193E0,1.243350767E0,4.543568277E0
1.326393875E0,-3.914682228E0,7.133003756E-1,1.098870746E0,4.128080824E0
1.336402875E0,-3.714107528E0,-1.551853958E-1,9.815369352E-1,3.844748626E0
1.346410875E0,-3.436360692E0,-9.457228124E-1,7.471221328E-1,3.641587281E0
1.356419875E0,-3.062086265E0,-1.528766811E0,4.260749102E-1,3.448918684E0
1.366427875E0,-2.662234948E0,-1.763037845E0,2.775088549E-2,3.193206456E0
1.376435875E0,-2.309159017E0,-1.865027027E0,-2.274846824E-1,2.976959936E0
1.386444875E0,-2.030007679E0,-1.895090487E0,-4.437053983E-1,2.812325303E0
1.396452875E0,-1.770807041E0,-1.985248120E0,-4.818889225E-1,2.703550371E0
1.406461875E0,-1.569975064E0,-2.087570301E0,-3.539495051E-1,2.635915726E0
1.416469875E0,-1.180095588E0,-2.162780697E0,-1.098271552E-1,2.466233554E0
1.426477875E0,-4.182133287E-1,-2.097007415E0,2.714406876E-1,2.155463415E0
1.436486875E0,2.224122959E-1,-2.171547135E0,5.641393661E-1,2.254625781E0
1.446494875E0,6.428768027E-1,-2.340515295E0,8.584905410E-1,2.574550143E0
1.456503875E0,1.016112764E0,-2.403997931E0,1.242980053E0,2.890794115E0
1.466511875E0,1.186045715E0,-2.495266535E0,1.539930900E0,3.162980667E0
1.476520875E0,1.368423879E0,-2.478042100E0,1.604284186E0,3.253767710E0
1.486528875E0,1.350353644E0,-2.366714622E0,1.519354548E0,3.119812704E0
1.496536875E0,1.169317415E0,-2.302564673E0,1.189885070E0,2.843401795E0
1.506545875E0,1.096154130E0,-2.358042763E0,6.737009116E-1,2.686222713E0
1.516553875E0,1.209734539E0,-2.479512090E0,2.187760587E-1,2.767544186E0
1.526562875E0,1.406312667E0,-2.647978266E0,-1.162916907E-1,3.000504620E0
1.536570875E0,1.581620963E0,-2.805008166E0,-2.761101278E-1,3.232001313E0
1.546578875E0,1.757302896E0,-2.968788092E0,-2.920226674E-1,3.462238213E0
1.556587875E0,1.975916841E0,-3.263244224E0,-1.601236618E-1,3.818199814E0
1.566595875E0,2.278208535E0,-3.593394685E0,7.971626043E-2,4.255475787E0
